,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
1242,0,0,0,36.61340799182653,-4.84918462112546,434.6000061035156,16.3522840868507,0,-0.600006103515625,21788.58732715219,435.0267192274525,22,217,145.3831111404728,34.616888859527194,0.8229689516307584
1243,0,0,0,36.61355442367494,-4.849167270585895,434.0,16.32356685966954,0,-0.600006103515625,21804.91089401186,434.1240597876265,22,217,139.00728572820344,40.99271427179656,0.7547929985512593
1244,0,0,0,36.61369666457176,-4.849144890904427,433.6000061035156,15.91099451374656,0,-0.399993896484375,21820.82188852561,433.2633052320055,22,218,130.90677819538158,49.09322180461842,0.6548302279816363
1245,0,0,0,36.61425883881748,-4.849117314442992,432.3999938964844,62.43347170478916,0,-1.20001220703125,21883.2553602304,432.3166768747694,22,218,160.19286003404954,19.807139965950455,0.9408385495131619
1246,0,0,0,36.61439931951463,-4.849129132926464,432.2000122070312,15.62501423341194,0,-0.199981689453125,21898.88037446381,431.3538080709642,22,218,211.67866263112683,31.678662631126826,0.8510067399213217
1247,0,0,0,36.61484951153398,-4.849215047433972,432.0,50.54575494523102,0,-0.20001220703125,21949.42612940904,430.3700085104667,22,218,234.44101461278564,54.44101461278564,0.5815407709823825
1248,0,0,0,36.61545946262777,-4.849386373534799,431.3999938964844,69.40007821160957,0,-0.600006103515625,22018.82620762064,429.3370620553027,22,219,244.06717799889836,64.06717799889836,0.43731703012969536
1249,0,0,0,36.61576498299837,-4.849398275837302,430.3999938964844,33.92044890579392,0,-1.0,22052.74665652644,428.3265856537198,22,220,195.91190045927408,15.91190045927408,0.9616843868731982
1250,0,0,0,36.61620939150453,-4.849355695769191,428.3999938964844,49.46310005983672,0,-2.0,22102.20975658628,427.3497012301484,22,220,144.93320486993903,35.06679513006097,0.8184828152854016
1251,0,0,0,36.61635523661971,-4.849334741011262,427.6000061035156,16.29269619330009,0,-0.79998779296875,22118.50245277958,426.377793992427,22,221,133.53423603281163,46.465763967188366,0.6887878868141922
1252,0,0,0,36.61649747751653,-4.849309930577874,426.7999877929688,15.93981276691834,0,-0.800018310546875,22134.4422655465,425.4525635308613,22,221,128.04279060495236,51.95720939504764,0.6162498191177336
1253,0,0,0,36.61679293960333,-4.849271960556507,424.6000061035156,32.96303684631003,0,-2.199981689453125,22167.40530239281,424.5287888185666,22,221,136.71311127185578,43.28688872814422,0.7279296777496272
1254,0,0,0,36.61708496510983,-4.849294675514102,423.2000122070312,32.46985366331454,0,-1.399993896484375,22199.87515605612,423.6491243352825,22,221,209.67417708567126,29.67417708567126,0.8688547268937398
1255,0,0,0,36.61737103946507,-4.849384361878037,421.7999877929688,32.74391347806235,0,-1.4000244140625,22232.61906953419,422.8420465117983,22,221,246.46022001140304,66.46022001140304,0.399385680036431
1256,0,0,0,36.61750950850546,-4.849454686045647,421.3999938964844,16.60386076981679,0,-0.399993896484375,22249.222930304,422.1690363776294,22,222,254.94146070645252,74.94146070645252,0.2598057995576762
1257,0,0,0,36.61778703331947,-4.849623665213585,420.3999938964844,34.30678542218368,0,-1.0,22283.52971572619,421.6152705800844,22,222,257.33657571080585,77.33657571080585,0.21922341094984987
1258,0,0,0,36.61803195253015,-4.849791387096047,419.6000061035156,31.04504340661854,0,-0.79998779296875,22314.57475913281,421.2215815985761,22,222,258.6890373038331,78.68903730383312,0.19613376670059188
1259,0,0,0,36.61837376654148,-4.849985595792532,419.3999938964844,41.72048204374819,0,-0.20001220703125,22356.29524117655,420.9640434358339,22,223,256.42729736194985,76.42729736194985,0.23467901617823164
