Registro 3431 ,Potencia Media: 284 , Tiempo Total 6717 
Registro 3432 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 3433 ,Potencia Media: 275 , Tiempo Total 6745 
Registro 3434 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 3435 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3436 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3437 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3438 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3439 ,Potencia Media: 276 , Tiempo Total 6746 
Registro 3440 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 3441 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3442 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3443 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3444 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3445 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 3446 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 3447 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3448 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3449 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3450 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3451 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 3452 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 3453 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3454 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3455 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3456 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 3457 ,Potencia Media: 262 , Tiempo Total 6838 
Registro 3458 ,Potencia Media: 264 , Tiempo Total 6843 
Registro 3459 ,Potencia Media: 266 , Tiempo Total 6779 
Registro 3460 ,Potencia Media: 269 , Tiempo Total 6779 
Registro 3461 ,Potencia Media: 271 , Tiempo Total 6779 
Registro 3462 ,Potencia Media: 274 , Tiempo Total 6779 
Registro 3463 ,Potencia Media: 263 , Tiempo Total 6840 
Registro 3464 ,Potencia Media: 265 , Tiempo Total 6845 
Registro 3465 ,Potencia Media: 268 , Tiempo Total 6782 
Registro 3466 ,Potencia Media: 270 , Tiempo Total 6782 
Registro 3467 ,Potencia Media: 272 , Tiempo Total 6782 
Registro 3468 ,Potencia Media: 275 , Tiempo Total 6782 
Registro 3469 ,Potencia Media: 264 , Tiempo Total 6811 
Registro 3470 ,Potencia Media: 266 , Tiempo Total 6816 
Registro 3471 ,Potencia Media: 269 , Tiempo Total 6752 
Registro 3472 ,Potencia Media: 271 , Tiempo Total 6752 
Registro 3473 ,Potencia Media: 273 , Tiempo Total 6752 
Registro 3474 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 3475 ,Potencia Media: 265 , Tiempo Total 6811 
Registro 3476 ,Potencia Media: 267 , Tiempo Total 6816 
Registro 3477 ,Potencia Media: 270 , Tiempo Total 6752 
Registro 3478 ,Potencia Media: 272 , Tiempo Total 6752 
Registro 3479 ,Potencia Media: 275 , Tiempo Total 6752 
Registro 3480 ,Potencia Media: 277 , Tiempo Total 6752 
Registro 3481 ,Potencia Media: 266 , Tiempo Total 6811 
Registro 3482 ,Potencia Media: 268 , Tiempo Total 6816 
Registro 3483 ,Potencia Media: 271 , Tiempo Total 6752 
Registro 3484 ,Potencia Media: 273 , Tiempo Total 6752 
Registro 3485 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 3486 ,Potencia Media: 278 , Tiempo Total 6752 
Registro 3487 ,Potencia Media: 267 , Tiempo Total 6811 
Registro 3488 ,Potencia Media: 269 , Tiempo Total 6816 
Registro 3489 ,Potencia Media: 272 , Tiempo Total 6752 
Registro 3490 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 3491 ,Potencia Media: 277 , Tiempo Total 6752 
Registro 3492 ,Potencia Media: 279 , Tiempo Total 6752 
Registro 3493 ,Potencia Media: 264 , Tiempo Total 6844 
Registro 3494 ,Potencia Media: 267 , Tiempo Total 6849 
Registro 3495 ,Potencia Media: 269 , Tiempo Total 6785 
Registro 3496 ,Potencia Media: 272 , Tiempo Total 6785 
Registro 3497 ,Potencia Media: 274 , Tiempo Total 6785 
Registro 3498 ,Potencia Media: 276 , Tiempo Total 6785 
Registro 3499 ,Potencia Media: 265 , Tiempo Total 6846 
Registro 3500 ,Potencia Media: 268 , Tiempo Total 6852 
Registro 3501 ,Potencia Media: 270 , Tiempo Total 6788 
Registro 3502 ,Potencia Media: 273 , Tiempo Total 6788 
Registro 3503 ,Potencia Media: 275 , Tiempo Total 6788 
Registro 3504 ,Potencia Media: 277 , Tiempo Total 6788 
Registro 3505 ,Potencia Media: 267 , Tiempo Total 6817 
Registro 3506 ,Potencia Media: 269 , Tiempo Total 6822 
Registro 3507 ,Potencia Media: 271 , Tiempo Total 6758 
Registro 3508 ,Potencia Media: 274 , Tiempo Total 6758 
Registro 3509 ,Potencia Media: 276 , Tiempo Total 6758 
Registro 3510 ,Potencia Media: 279 , Tiempo Total 6758 
Registro 3511 ,Potencia Media: 268 , Tiempo Total 6817 
Registro 3512 ,Potencia Media: 270 , Tiempo Total 6822 
Registro 3513 ,Potencia Media: 273 , Tiempo Total 6758 
Registro 3514 ,Potencia Media: 275 , Tiempo Total 6759 
Registro 3515 ,Potencia Media: 277 , Tiempo Total 6759 
Registro 3516 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 3517 ,Potencia Media: 269 , Tiempo Total 6817 
Registro 3518 ,Potencia Media: 271 , Tiempo Total 6822 
Registro 3519 ,Potencia Media: 274 , Tiempo Total 6758 
Registro 3520 ,Potencia Media: 276 , Tiempo Total 6759 
Registro 3521 ,Potencia Media: 278 , Tiempo Total 6759 
Registro 3522 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 3523 ,Potencia Media: 270 , Tiempo Total 6817 
Registro 3524 ,Potencia Media: 272 , Tiempo Total 6822 
Registro 3525 ,Potencia Media: 275 , Tiempo Total 6758 
Registro 3526 ,Potencia Media: 277 , Tiempo Total 6759 
Registro 3527 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 3528 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 3529 ,Potencia Media: 267 , Tiempo Total 6772 
Registro 3530 ,Potencia Media: 269 , Tiempo Total 6778 
Registro 3531 ,Potencia Media: 272 , Tiempo Total 6714 
Registro 3532 ,Potencia Media: 274 , Tiempo Total 6714 
Registro 3533 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 3534 ,Potencia Media: 279 , Tiempo Total 6714 
Registro 3535 ,Potencia Media: 268 , Tiempo Total 6775 
Registro 3536 ,Potencia Media: 271 , Tiempo Total 6780 
Registro 3537 ,Potencia Media: 273 , Tiempo Total 6716 
Registro 3538 ,Potencia Media: 276 , Tiempo Total 6716 
Registro 3539 ,Potencia Media: 278 , Tiempo Total 6716 
Registro 3540 ,Potencia Media: 280 , Tiempo Total 6716 
Registro 3541 ,Potencia Media: 269 , Tiempo Total 6745 
Registro 3542 ,Potencia Media: 272 , Tiempo Total 6751 
Registro 3543 ,Potencia Media: 274 , Tiempo Total 6687 
Registro 3544 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 3545 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3546 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3547 ,Potencia Media: 270 , Tiempo Total 6745 
Registro 3548 ,Potencia Media: 273 , Tiempo Total 6751 
Registro 3549 ,Potencia Media: 275 , Tiempo Total 6687 
Registro 3550 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 3551 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3552 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3553 ,Potencia Media: 271 , Tiempo Total 6745 
Registro 3554 ,Potencia Media: 274 , Tiempo Total 6751 
Registro 3555 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 3556 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3557 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3558 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3559 ,Potencia Media: 273 , Tiempo Total 6745 
Registro 3560 ,Potencia Media: 275 , Tiempo Total 6751 
Registro 3561 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 3562 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3563 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3564 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3565 ,Potencia Media: 270 , Tiempo Total 6772 
Registro 3566 ,Potencia Media: 272 , Tiempo Total 6778 
Registro 3567 ,Potencia Media: 275 , Tiempo Total 6714 
Registro 3568 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 3569 ,Potencia Media: 279 , Tiempo Total 6714 
Registro 3570 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3571 ,Potencia Media: 271 , Tiempo Total 6775 
Registro 3572 ,Potencia Media: 273 , Tiempo Total 6780 
Registro 3573 ,Potencia Media: 276 , Tiempo Total 6716 
Registro 3574 ,Potencia Media: 278 , Tiempo Total 6717 
Registro 3575 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 3576 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 3577 ,Potencia Media: 272 , Tiempo Total 6745 
Registro 3578 ,Potencia Media: 274 , Tiempo Total 6751 
Registro 3579 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 3580 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3581 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3582 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3583 ,Potencia Media: 273 , Tiempo Total 6746 
Registro 3584 ,Potencia Media: 276 , Tiempo Total 6751 
Registro 3585 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 3586 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3587 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3588 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3589 ,Potencia Media: 274 , Tiempo Total 6746 
Registro 3590 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 3591 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3592 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3593 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3594 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3595 ,Potencia Media: 275 , Tiempo Total 6746 
Registro 3596 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 3597 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3598 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3599 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3600 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3601 ,Potencia Media: 272 , Tiempo Total 6772 
Registro 3602 ,Potencia Media: 275 , Tiempo Total 6778 
Registro 3603 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 3604 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 3605 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3606 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 3607 ,Potencia Media: 274 , Tiempo Total 6775 
Registro 3608 ,Potencia Media: 276 , Tiempo Total 6780 
Registro 3609 ,Potencia Media: 279 , Tiempo Total 6716 
Registro 3610 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 3611 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 3612 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 3613 ,Potencia Media: 275 , Tiempo Total 6745 
Registro 3614 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 3615 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3616 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3617 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3618 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3619 ,Potencia Media: 276 , Tiempo Total 6746 
Registro 3620 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 3621 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3622 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3623 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3624 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3625 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 3626 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 3627 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3628 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3629 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3630 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3631 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 3632 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 3633 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3634 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3635 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3636 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 3637 ,Potencia Media: 275 , Tiempo Total 6772 
Registro 3638 ,Potencia Media: 277 , Tiempo Total 6778 
Registro 3639 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 3640 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3641 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 3642 ,Potencia Media: 287 , Tiempo Total 6714 
Registro 3643 ,Potencia Media: 276 , Tiempo Total 6775 
Registro 3644 ,Potencia Media: 279 , Tiempo Total 6780 
Registro 3645 ,Potencia Media: 281 , Tiempo Total 6716 
Registro 3646 ,Potencia Media: 284 , Tiempo Total 6717 
Registro 3647 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 3648 ,Potencia Media: 288 , Tiempo Total 6717 
Registro 3649 ,Potencia Media: 277 , Tiempo Total 6745 
Registro 3650 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 3651 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3652 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3653 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3654 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 3655 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 3656 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 3657 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3658 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3659 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3660 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 3661 ,Potencia Media: 280 , Tiempo Total 6746 
Registro 3662 ,Potencia Media: 282 , Tiempo Total 6751 
Registro 3663 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3664 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3665 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3666 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 3667 ,Potencia Media: 281 , Tiempo Total 6746 
Registro 3668 ,Potencia Media: 283 , Tiempo Total 6751 
Registro 3669 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3670 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3671 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 3672 ,Potencia Media: 293 , Tiempo Total 6687 
Registro 3673 ,Potencia Media: 264 , Tiempo Total 6838 
Registro 3674 ,Potencia Media: 266 , Tiempo Total 6843 
Registro 3675 ,Potencia Media: 269 , Tiempo Total 6779 
Registro 3676 ,Potencia Media: 271 , Tiempo Total 6779 
Registro 3677 ,Potencia Media: 274 , Tiempo Total 6779 
Registro 3678 ,Potencia Media: 276 , Tiempo Total 6779 
Registro 3679 ,Potencia Media: 265 , Tiempo Total 6840 
Registro 3680 ,Potencia Media: 267 , Tiempo Total 6845 
Registro 3681 ,Potencia Media: 270 , Tiempo Total 6782 
Registro 3682 ,Potencia Media: 272 , Tiempo Total 6782 
Registro 3683 ,Potencia Media: 275 , Tiempo Total 6782 
Registro 3684 ,Potencia Media: 277 , Tiempo Total 6782 
Registro 3685 ,Potencia Media: 266 , Tiempo Total 6811 
Registro 3686 ,Potencia Media: 269 , Tiempo Total 6816 
Registro 3687 ,Potencia Media: 271 , Tiempo Total 6752 
Registro 3688 ,Potencia Media: 273 , Tiempo Total 6752 
Registro 3689 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 3690 ,Potencia Media: 278 , Tiempo Total 6752 
Registro 3691 ,Potencia Media: 267 , Tiempo Total 6811 
Registro 3692 ,Potencia Media: 270 , Tiempo Total 6816 
Registro 3693 ,Potencia Media: 272 , Tiempo Total 6752 
Registro 3694 ,Potencia Media: 275 , Tiempo Total 6752 
Registro 3695 ,Potencia Media: 277 , Tiempo Total 6752 
Registro 3696 ,Potencia Media: 279 , Tiempo Total 6752 
Registro 3697 ,Potencia Media: 268 , Tiempo Total 6811 
Registro 3698 ,Potencia Media: 271 , Tiempo Total 6816 
Registro 3699 ,Potencia Media: 273 , Tiempo Total 6752 
Registro 3700 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 3701 ,Potencia Media: 278 , Tiempo Total 6752 
Registro 3702 ,Potencia Media: 280 , Tiempo Total 6752 
Registro 3703 ,Potencia Media: 269 , Tiempo Total 6811 
Registro 3704 ,Potencia Media: 272 , Tiempo Total 6816 
Registro 3705 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 3706 ,Potencia Media: 277 , Tiempo Total 6752 
Registro 3707 ,Potencia Media: 279 , Tiempo Total 6752 
Registro 3708 ,Potencia Media: 282 , Tiempo Total 6752 
Registro 3709 ,Potencia Media: 267 , Tiempo Total 6844 
Registro 3710 ,Potencia Media: 269 , Tiempo Total 6849 
Registro 3711 ,Potencia Media: 272 , Tiempo Total 6785 
Registro 3712 ,Potencia Media: 274 , Tiempo Total 6785 
Registro 3713 ,Potencia Media: 276 , Tiempo Total 6785 
Registro 3714 ,Potencia Media: 279 , Tiempo Total 6785 
Registro 3715 ,Potencia Media: 268 , Tiempo Total 6846 
Registro 3716 ,Potencia Media: 270 , Tiempo Total 6852 
Registro 3717 ,Potencia Media: 273 , Tiempo Total 6788 
Registro 3718 ,Potencia Media: 275 , Tiempo Total 6788 
Registro 3719 ,Potencia Media: 277 , Tiempo Total 6788 
Registro 3720 ,Potencia Media: 280 , Tiempo Total 6788 
Registro 3721 ,Potencia Media: 269 , Tiempo Total 6817 
Registro 3722 ,Potencia Media: 271 , Tiempo Total 6822 
Registro 3723 ,Potencia Media: 274 , Tiempo Total 6758 
Registro 3724 ,Potencia Media: 276 , Tiempo Total 6758 
Registro 3725 ,Potencia Media: 279 , Tiempo Total 6758 
Registro 3726 ,Potencia Media: 281 , Tiempo Total 6758 
Registro 3727 ,Potencia Media: 270 , Tiempo Total 6817 
Registro 3728 ,Potencia Media: 272 , Tiempo Total 6822 
Registro 3729 ,Potencia Media: 275 , Tiempo Total 6758 
Registro 3730 ,Potencia Media: 277 , Tiempo Total 6759 
Registro 3731 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 3732 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 3733 ,Potencia Media: 271 , Tiempo Total 6817 
Registro 3734 ,Potencia Media: 273 , Tiempo Total 6822 
Registro 3735 ,Potencia Media: 276 , Tiempo Total 6758 
Registro 3736 ,Potencia Media: 278 , Tiempo Total 6759 
Registro 3737 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 3738 ,Potencia Media: 283 , Tiempo Total 6759 
Registro 3739 ,Potencia Media: 272 , Tiempo Total 6817 
Registro 3740 ,Potencia Media: 275 , Tiempo Total 6822 
Registro 3741 ,Potencia Media: 277 , Tiempo Total 6758 
Registro 3742 ,Potencia Media: 279 , Tiempo Total 6759 
Registro 3743 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 3744 ,Potencia Media: 284 , Tiempo Total 6759 
Registro 3745 ,Potencia Media: 269 , Tiempo Total 6772 
Registro 3746 ,Potencia Media: 272 , Tiempo Total 6778 
Registro 3747 ,Potencia Media: 274 , Tiempo Total 6714 
Registro 3748 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 3749 ,Potencia Media: 279 , Tiempo Total 6714 
Registro 3750 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3751 ,Potencia Media: 271 , Tiempo Total 6775 
Registro 3752 ,Potencia Media: 273 , Tiempo Total 6780 
Registro 3753 ,Potencia Media: 275 , Tiempo Total 6716 
Registro 3754 ,Potencia Media: 278 , Tiempo Total 6716 
Registro 3755 ,Potencia Media: 280 , Tiempo Total 6716 
Registro 3756 ,Potencia Media: 283 , Tiempo Total 6716 
Registro 3757 ,Potencia Media: 272 , Tiempo Total 6745 
Registro 3758 ,Potencia Media: 274 , Tiempo Total 6751 
Registro 3759 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 3760 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3761 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3762 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3763 ,Potencia Media: 273 , Tiempo Total 6745 
Registro 3764 ,Potencia Media: 275 , Tiempo Total 6751 
Registro 3765 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 3766 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3767 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3768 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3769 ,Potencia Media: 274 , Tiempo Total 6745 
Registro 3770 ,Potencia Media: 276 , Tiempo Total 6751 
Registro 3771 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3772 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 3773 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3774 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3775 ,Potencia Media: 275 , Tiempo Total 6745 
Registro 3776 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 3777 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3778 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3779 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3780 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3781 ,Potencia Media: 272 , Tiempo Total 6772 
Registro 3782 ,Potencia Media: 275 , Tiempo Total 6778 
Registro 3783 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 3784 ,Potencia Media: 279 , Tiempo Total 6714 
Registro 3785 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3786 ,Potencia Media: 284 , Tiempo Total 6714 
Registro 3787 ,Potencia Media: 273 , Tiempo Total 6775 
Registro 3788 ,Potencia Media: 276 , Tiempo Total 6780 
Registro 3789 ,Potencia Media: 278 , Tiempo Total 6716 
Registro 3790 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 3791 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 3792 ,Potencia Media: 285 , Tiempo Total 6717 
Registro 3793 ,Potencia Media: 274 , Tiempo Total 6745 
Registro 3794 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 3795 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 3796 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3797 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3798 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3799 ,Potencia Media: 275 , Tiempo Total 6746 
Registro 3800 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 3801 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 3802 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3803 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3804 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3805 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 3806 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 3807 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3808 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3809 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3810 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3811 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 3812 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 3813 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3814 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3815 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3816 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 3817 ,Potencia Media: 275 , Tiempo Total 6772 
Registro 3818 ,Potencia Media: 277 , Tiempo Total 6778 
Registro 3819 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 3820 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3821 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 3822 ,Potencia Media: 287 , Tiempo Total 6714 
Registro 3823 ,Potencia Media: 276 , Tiempo Total 6775 
Registro 3824 ,Potencia Media: 278 , Tiempo Total 6780 
Registro 3825 ,Potencia Media: 281 , Tiempo Total 6716 
Registro 3826 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 3827 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 3828 ,Potencia Media: 288 , Tiempo Total 6717 
Registro 3829 ,Potencia Media: 277 , Tiempo Total 6745 
Registro 3830 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 3831 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 3832 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3833 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3834 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3835 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 3836 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 3837 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 3838 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 3839 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3840 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 3841 ,Potencia Media: 279 , Tiempo Total 6746 
Registro 3842 ,Potencia Media: 282 , Tiempo Total 6751 
Registro 3843 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 3844 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 3845 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 3846 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 3847 ,Potencia Media: 280 , Tiempo Total 6746 
Registro 3848 ,Potencia Media: 283 , Tiempo Total 6751 
Registro 3849 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 3850 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 3851 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 3852 ,Potencia Media: 293 , Tiempo Total 6687 
Registro 3853 ,Potencia Media: 277 , Tiempo Total 6772 
Registro 3854 ,Potencia Media: 280 , Tiempo Total 6778 
Registro 3855 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 3856 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 3857 ,Potencia Media: 287 , Tiempo Total 6714 
Registro 3858 ,Potencia Media: 290 , Tiempo Total 6714 
Registro 3859 ,Potencia Media: 279 , Tiempo Total 6775 
Registro 3860 ,Potencia Media: 281 , Tiempo Total 6780 
Registro 3861 ,Potencia Media: 284 , Tiempo Total 6716 
Registro 3862 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 3863 ,Potencia Media: 288 , Tiempo Total 6717 
Registro 3864 ,Potencia Media: 291 , Tiempo Total 6717 
Registro 3865 ,Potencia Media: 280 , Tiempo Total 6745 
Registro 3866 ,Potencia Media: 282 , Tiempo Total 6751 
Registro 3867 ,Potencia Media: 285 , Tiempo Total 6687 
