,pwr,spd,porc,viento_aparente,k-means,gaussian
1683,212.623195933662,6.68840556365326,0.0,-2.070912955985769,4,3
1684,236.7599488,6.599999904632571,7.715107981549645,-1.7138088239875358,4,4
1685,230.24750969508,6.599999904632571,3.182877282215109,-1.872523355388264,4,4
1686,247.454592470004,6.5,4.463979168947304,-2.662805809082996,4,4
1687,213.428594938561,6.5,0.0,-3.9260952101588713,4,3
1688,205.0,6.5,7.4268158402846645,-5.652660846577168,4,4
1689,215.29699896078895,6.53861426373469,-2.9230211671886766,-6.544943460410218,4,4
1690,202.3701376,6.55900026373291,-1.5097819219476083,-6.437866665982899,4,4
1691,195.214599180807,6.5,4.307072008691685,-6.367637552559082,4,4
1692,175.013897015799,6.5,0.0,-6.697602434736169,3,3
1693,188.3301504,6.5,0.0,-6.096012069388185,3,3
1694,205.0,6.599999904632571,0.0,-6.233502880548371,4,3
1695,235.6,6.599999904632571,3.2758968959021755,-6.394753227958431,4,4
1696,238.086015213575,6.5,4.850412215069537,-6.605020756208678,4,4
1697,241.1798784,6.400000095367429,8.745585519471224,-6.715920034212064,4,4
1698,254.000179650131,6.2657890611509695,0.0,-6.623428971711115,0,3
1699,290.4,5.96000003814697,0.0,-6.4522307938583365,0,3
1700,278.0,5.738461338204418,2.9446536784604778,-5.401512059093224,0,4
1701,303.32840842598,5.387141710906921,6.5434951435584345,-5.708675516032223,0,4
1702,299.68003839999994,5.2609997219604505,9.061915428535533,-6.6967321041197385,0,4
1703,304.43316926406396,5.06288773511928,0.0,-5.960244239852729,0,3
1704,272.4,4.96000003814697,7.430115930588967,-5.169014964276721,0,0
1705,267.702252286618,4.8000001907348615,0.0,-6.4046772748817276,0,3
1706,276.2396672,4.6999998092651385,10.110872483368633,-5.950236776129364,0,0
1707,274.69994683050703,4.59999990463257,5.012038354619537,-6.602587998828716,0,0
1708,259.6800384,4.4609997171936,7.2231198877736595,-6.228427453199411,0,0
1709,237.5400192,4.2590003543335015,7.089810868003303,-6.545977879931365,4,0
1710,232.3699328,4.30900114215088,6.58593008609113,-6.18813470997376,4,0
1711,239.799808,4.43899909817505,0.0,-7.335905599275235,4,3
1712,267.1101568,4.5,6.913666870939293,-7.994260090181934,0,0
1713,214.2200192,4.59999990463257,0.0,-8.115287946682425,4,3
1714,238.740664654478,4.59999990463257,0.0,-8.083341053138977,4,3
1715,225.1699712,4.59999990463257,0.0,-8.335184226271759,4,3
1716,212.4900864,4.638998907440191,8.144953685901411,-7.912836245575763,4,4
1717,197.4,4.73999996185303,0.0,-7.9204000394336065,4,3
1718,231.50048,4.83899919354248,8.434561285171434,-8.086898958689543,4,4
1719,198.34782124770402,4.91159412590064,0.0,-8.188656569560303,4,3
1720,203.150144,5.0,3.412754020129475,-7.829020105189087,4,4
1721,191.38613033229402,5.09999990463257,5.472371395070317,-8.104512908019307,3,4
1722,228.6,5.09999990463257,3.5581223705411538,-7.986972016585796,4,4
1723,228.10001772316397,5.09999990463257,5.3641571208584615,-7.857938285147791,4,4
1724,243.420297920493,5.09999990463257,0.0,-7.744682634606508,4,3
1725,228.457501565947,5.09999990463257,0.0,-7.0608013742083475,4,3
1726,246.7800064,5.09999990463257,3.375590034415868,-7.615455708660963,4,4
1727,244.850048,5.09999990463257,8.434557828669593,-8.0848801017562,4,4
1728,254.0200576,5.09999990463257,5.378530769114128,-7.865023669029075,0,4
1729,226.927523327212,5.09999990463257,0.0,-8.278778030326263,4,3
1730,237.5099136,5.09999990463257,0.0,-8.622249619920629,4,3
1731,237.12305783659198,5.09999990463257,5.849107649087966,-8.614168182836769,4,4
1732,244.329394502287,5.09999990463257,0.0,-8.799416742499096,4,3
1733,237.26086149964803,5.09999990463257,0.0,-8.817514340150614,4,3
1734,233.149952,5.09999990463257,0.0,-8.793778327676204,4,3
1735,231.50016,5.09999990463257,10.957231528357813,-8.839384527305468,4,4
1736,202.5399552,5.09999990463257,1.9334580186228358,-9.056357501166287,4,4
1737,215.800064,5.09999990463257,-1.7138832848053491,-8.855663186715367,4,4
1738,149.764883043871,5.09999990463257,4.6404810134519,-9.145803292207582,3,4
1739,179.714160327677,5.09999990463257,0.0,-8.958898013599704,3,3
1740,232.0,5.1999998092651385,0.0,-8.763926464888407,4,3
1741,220.507106831729,5.1999998092651385,0.6829508926109432,-8.96014317946533,4,4
1742,178.0,5.1999998092651385,6.58516615975443,-9.096118997102874,3,4
1743,198.0,5.3000001907348615,6.787363009033908,-8.498386943112356,4,4
1744,190.5100288,5.47800066098023,-2.8465174107383784,-8.850877232997528,3,4
1745,210.617641522457,5.73823580287766,2.577567615919908,-8.56746868529542,4,4
1746,208.2699776,5.97800066098023,0.0,-9.122387624936499,4,3
1747,183.0,6.2390002780395495,-6.6491240035410994,-9.011259398460627,3,2
1748,168.294117647059,6.400000095367429,6.659204502522076,-9.187438811292855,3,4
1749,176.7800064,6.5,0.0,-8.866594894433867,3,3
1750,186.700074831138,6.5,0.0,-8.774413769628646,3,3
1751,211.950016,6.599999904632571,0.0,-8.87417310661993,4,3
1752,200.614248098303,6.612858289093079,0.0,-8.792235312467675,4,3
1753,198.8,6.699999809265139,0.0,-8.735783211858855,4,3
1754,206.910855955187,6.73861425712716,0.0,-8.923036965465121,4,3
1755,181.449856,6.800000190734861,0.0,-9.066510627913438,3,3
1756,209.957435684797,6.800000190734861,0.0,-8.877373677776914,4,3
1757,189.5600128,6.800000190734861,0.0,-8.873058477374489,3,3
1758,192.900032,6.800000190734861,0.0,-8.910366111031157,3,3
1759,202.082578976538,6.800000190734861,0.0,-8.797631826967232,4,3
1760,192.69742892811402,6.800000190734861,0.0,-8.661009571787076,3,3
1761,176.090815059992,6.83838451490651,0.0,-8.67093956798177,3,3
1762,159.2900352,6.900000095367429,6.1861662086172675,-8.66046603582563,3,4
1763,195.425671051631,6.900000095367429,0.0,-8.527873076653858,4,3
1764,161.304136489574,6.91139365860365,0.0,-8.460318161784075,3,3
1765,194.3400192,7.0,0.0,-8.48382017811335,4,3
1766,212.353018685607,7.099999904632571,0.0,-8.620972124284217,4,3
1767,209.3199616,7.099999904632571,0.0,-8.288195005822487,4,3
1768,229.14264555295503,7.099999904632571,0.0,-8.337764258597625,4,3
1769,213.79994486126702,7.099999904632571,0.0,-8.531561973397862,4,3
1770,217.28273686388096,7.099999904632571,6.511203478300308,-8.386969336989504,4,4
1771,238.0,7.0,0.0,-8.609053455967087,4,3
1772,215.5202688,7.0,0.5772068054935032,-8.460154513534277,4,4
1773,268.75008,7.0,12.006935764935374,-8.458433592478865,0,4
1774,242.6800384,7.0,-3.797473415862252,-8.409931504989329,4,4
1775,232.95988480000003,7.0,3.8483182718240316,-8.12533401796071,4,4
1776,226.840574333098,7.0,0.0,-8.07293621663223,4,3
1777,203.7300224,7.0,0.0,-8.167778840903862,4,3
1778,233.03959141256698,7.0,0.0,-8.196720966175691,4,3
1779,251.0,6.98840575438813,0.0,-8.52866002463079,0,3
1780,255.159425666902,6.88840584975556,7.439325110255723,-7.142339348258336,0,4
1781,258.8099328,6.72199943915405,8.45120059790598,-8.35080249567804,0,4
1782,244.8099328,6.2609997219604505,0.0,-8.183942387496456,4,3
1783,264.0,5.96000003814697,7.740173449907383,-7.265295687710612,0,4
1784,252.554279775936,6.099999904632571,0.0,-6.727590868580941,0,3
1785,220.39131080028199,6.199999809265139,6.337393444125566,-6.125134247958039,4,4
1786,230.650112,6.199999809265139,0.0,-6.1280161911007305,4,3
1787,228.1900672,6.43900037817383,0.0,-4.963666836727821,4,3
1788,234.0,6.631538245205669,0.0,-5.60618337802314,4,3
1789,227.0,6.7924230231844405,0.0,-5.613057263262864,4,3
1790,257.6300544,6.599999904632571,8.086103679981752,-4.06835453746486,0,4
1791,273.572854142589,6.5,0.0,-3.8239468314232425,0,3
1792,261.9200896,6.36099981256104,8.717560749849344,-3.7110763658141614,0,4
1793,246.0,6.18571332493778,0.0,-3.650467973640384,4,3
1794,265.1200256,5.921999434387209,9.075009701926918,-3.1573086882352293,0,4
1795,266.4899712,5.66099952645874,0.0,-3.0254080960553456,0,3
1796,255.5100288,5.56099962182617,0.0,-1.8135707973398345,0,3
1797,261.142628571429,5.5,2.4031374492054542,-2.312164335523713,0,4
1798,242.84285400819198,5.5,6.7500120434638085,-2.6007491849595303,4,4
1799,247.828847279111,5.48714161553949,0.0,-1.9055818246792853,4,3
1800,248.5399552,5.400000095367429,3.7359323515672247,0.16384901343230407,4,4
1801,249.0,5.400000095367429,15.482231929560184,-1.7883182537977451,4,4
1802,287.3900032,5.3000001907348615,0.0,-1.925066097818236,0,3
1803,242.75726997067198,5.3000001907348615,9.487267319854858,-1.7457029117220833,4,4
1804,267.602609230769,5.1999998092651385,4.315830774233678,-1.5301320909724183,0,0
1805,266.8599168,5.09999990463257,9.893219755134078,0.3379423854775137,0,4
1806,249.043463743113,5.09999990463257,6.758553562687127,-0.9200453866864478,4,4
1807,278.893213535647,5.06213567002981,0.0,-0.11864358864195318,0,3
1808,253.956424954088,4.98695532436648,7.372300592982071,-0.7532518453710924,0,0
1809,267.3701632,4.90000009536743,3.8982485969757983,-0.6811439714613077,0,0
1810,288.0,4.90000009536743,-1.8047031635336948,-1.4256351772966211,0,0
1811,266.6100096,4.90000009536743,6.001526467439708,-0.8242410523863064,0,0
1812,299.507253366972,4.90000009536743,7.2599784111751235,-0.3710970403553165,0,0
1813,267.4400384,4.8000001907348615,7.075828693282015,2.8306421943106552,0,0
1814,231.62670666115002,4.8000001907348615,0.0,1.0008219516679735,4,3
1815,284.1300224,4.6590001683654805,3.4092709689347322,1.1315699204043852,0,0
1816,255.0,4.48840575438813,14.13230428483205,-1.2080709314664202,0,0
1817,276.74976000000004,4.26100100196533,8.48591374299056,-0.7226642233090095,0,0
1818,258.0200576,4.099999904632569,0.0,0.0003910746542343398,0,3
1819,287.68119168197103,4.08840587409936,10.239141435299516,2.312645952699916,0,0
1820,281.563024270216,3.9000000953674303,8.710067929912935,2.6360812313980686,0,0
1821,266.060527897911,3.79999995231628,0.6517977459694241,4.301737844182378,0,0
1822,233.4399872,3.76099966950989,16.537695509115608,3.9204377133520496,4,0
1823,199.1199232,3.79999995231628,3.1202277659037083,4.826535537070545,4,0
1824,201.449856,3.79999995231628,4.671129804923748,4.752480368646388,4,0
1825,193.7786289377,3.9000000953674303,0.0,5.305147651019018,4,3
1826,168.662464,4.0,7.902425837827018,5.202542888043333,3,0
1827,190.0698752,4.0,0.0,5.525726798420737,3,3
1828,187.0,4.0,15.426364771967867,5.097345692483352,3,0
1829,179.0,4.03861299640515,-7.876905010885918,5.292596400269389,3,2
1830,197.385642188414,4.099999904632569,1.2033409492171518,4.7535931732244805,4,0
1831,170.55996159999995,4.099999904632569,6.390052286722503,5.325083875101496,3,0
1832,178.6800384,4.099999904632569,7.7365760099588226,5.007421719254151,3,0
1833,192.3899904,4.099999904632569,0.0,4.847657459580777,3,3
1834,198.2199936,4.099999904632569,7.473574185913187,4.9630546621473135,4,0
1835,205.66649971246798,4.099999904632569,0.0,4.802273857257692,4,3
1836,228.27984640000003,4.19999980926514,0.0,3.7369923570236456,4,3
1837,215.2804608,4.19999980926514,2.6964507334938266,4.445154343318062,4,0
1838,204.797091232887,4.30000019073486,5.149736785590076,5.22465666138399,4,0
1839,236.18841708869,4.31159422126807,6.186217252981368,4.882363235750788,4,0
1840,230.721543374416,4.40000009536743,7.120321912243034,4.859057722317247,4,0
1841,208.5599616,4.40000009536743,0.0,5.4291032300081845,4,3
1842,227.0,4.40000009536743,7.088752426703929,5.677959852659343,4,0
1843,216.0,4.40000009536743,0.0,4.9980927688849714,4,3
1844,239.30004332329,4.40000009536743,10.027174757000273,5.10037962969276,4,0
1845,255.4,4.40000009536743,5.540308219862587,5.4196691477437415,0,0
1846,244.63005440000003,4.40000009536743,7.927595354593451,5.115134826488816,4,0
1847,244.899959771796,4.40000009536743,8.082847963654668,5.617509181764211,4,0
1848,247.29785669544398,4.30000019073486,2.8774727711393497,5.2613376525278515,4,0
1849,257.72993280000003,4.30000019073486,8.042430331448939,4.694977696076434,0,0
1850,301.6,4.30000019073486,4.525377783717956,5.4260678454532565,0,0
1851,289.072476672788,4.30000019073486,8.000791250085053,4.8317204637881614,0,0
1852,275.60999680000003,4.2609997219604505,7.846125118917643,4.85889775166932,0,0
1853,266.401554285714,4.19999980926514,8.303351801105737,4.875810692887299,0,0
1854,270.0,4.19999980926514,8.42077246971894,3.4709763459191043,0,0
1855,255.74252908524102,4.19999980926514,3.615371472836336,2.2504017886778893,0,0
1856,323.571679344646,4.19999980926514,4.9629172704251605,4.671361168017173,0,0
1857,255.885898186074,4.1871432533576,7.799298455799402,5.046459758767198,0,0
1858,253.0,4.099999904632569,0.0,4.775053765320108,0,3
1859,249.949952,4.099999904632569,8.465899480263996,5.937271043455294,0,0
1860,258.6200576,4.099999904632569,3.4181275837243748,5.338753053973855,0,0
1861,237.470249411765,4.099999904632569,5.034777896654863,5.766634288970617,4,0
1862,258.199936,4.099999904632569,8.53347595122446,5.76683262500001,0,0
1863,253.763229891347,4.0,8.499862595823554,5.853521408846339,0,0
1864,242.8099328,4.0,8.39460522355646,5.898417326057018,4,0
1865,249.0199296,4.0,3.2984474865414684,4.291094742575163,4,0
1866,287.0,4.0,6.093443294188982,3.1530953639076964,0,0
1867,292.55996160000007,4.0,7.311398266203513,3.414863438305744,0,0
1868,287.3600768,4.0,8.44181997890443,1.71826323255573,0,0
1869,291.881988279142,4.0,8.81793897170284,0.7533229796670671,0,0
1870,284.0,4.0,8.40679775449661,-0.7175321285485212,0,0
1871,274.300288,4.0,8.570032713678554,0.5861952595917927,0,0
1872,278.5600128,4.0,3.5829146721256127,-0.3138320966000413,0,0
1873,286.164984838694,4.0,5.538433629317112,-0.9291325695986508,0,0
1874,280.7099648,4.0,8.732528367211032,-0.7452685110702685,0,0
1875,259.664407332955,3.9000000953674303,8.213123076815224,-0.2985698562731838,0,0
1876,231.869587800987,3.9000000953674303,9.266894230522345,-0.44779916639086254,4,0
1877,251.34955510265,3.9000000953674303,8.109681919494538,0.41636828825635097,0,0
1878,254.8599168,3.9000000953674303,0.0,0.61544525143452,0,3
1879,185.82810560612305,3.9383831266152,0.0,1.8041583464925723,3,3
1880,191.72725392084598,4.099999904632569,7.085202994148003,3.2857022160096934,3,0
1881,194.399872,4.2390002780395495,0.0,5.157941271109835,4,3
1882,160.93928423665702,4.40000009536743,0.0,4.9254297527056865,3,3
1883,150.0,4.53000036523749,0.0,6.065345923565582,3,3
1884,125.90008777062599,4.65143350378821,7.33146702619815,6.84588333812755,1,4
1885,159.0,5.42000007629395,0.0,7.08647789252665,3,3
1886,161.514570828518,5.83786442533763,0.0,7.272321450698848,3,3
1887,153.8599168,6.417001039154051,-6.1801702701968875,7.293328177013147,3,2
1888,144.77150380339398,6.83857534411638,0.7600417227199724,7.248159375982404,3,4
1889,139.22110241312902,7.3431599506473315,5.113668895874378,7.153365910191443,3,4
1890,189.2299904,7.800000190734861,0.0,7.342887219963878,3,3
1891,193.3400192,7.900000095367429,0.0,7.564057873164402,3,3
1892,199.357080163839,7.787141744960741,0.0,7.922961187808053,4,3
1893,210.443095377414,7.699999809265139,0.0,7.7003289454579855,4,3
1894,213.2900352,7.62199924365234,0.0,8.056694361946272,4,3
1895,223.70588235294102,7.48823530533735,6.467538148524661,7.762205227559536,4,4
1896,221.0,7.400000095367429,0.0,8.237296710494139,4,3
1897,210.61714643645,7.264892891583838,6.308270476354978,8.667377276308661,4,4
1898,214.099968,7.099999904632571,0.0,8.873575412052059,4,3
1899,240.69938560561695,7.099999904632571,0.0,9.093899480092674,4,3
1900,209.0,7.0,0.0,9.088655386974544,4,3
1901,187.5800704,7.0,2.3369357935888444,9.311238395614428,3,4
1902,213.79982670683896,7.0,3.5717551858395105,9.480202749838696,4,4
1903,203.02867173785802,7.0,0.0,9.602378360614187,4,3
1904,224.2699776,7.0,0.0,9.65654785935192,4,3
1905,221.1205354389,7.02650666770749,1.434981775364452,9.791169203190952,4,4
1906,221.5399552,7.099999904632571,3.75736577667213,9.807427871960991,4,4
1907,191.986102984201,7.199999809265139,0.0,9.885752176971533,3,3
1908,203.4199296,7.300000190734861,0.0,9.943664671774698,4,3
1909,186.801852837554,7.400000095367429,0.0,9.956158399612386,3,3
1910,149.6,7.5,0.0,9.98314889383895,3,3
1911,125.68636629608,7.599999904632571,0.0,9.98792264263724,1,3
1912,131.695655400141,7.699999809265139,0.0,9.99953001287628,3,3
1913,155.0,7.800000190734861,0.0,9.999791207265377,3,3
1914,134.724631766408,7.9115943409793,4.567063375045088,9.999787067680916,3,4
1915,103.4599808,8.140999826867677,0.0,9.998839885430248,1,3
1916,130.475287050414,8.300000190734862,0.0,9.999250799956183,1,3
1917,63.0,8.62318887269347,0.0,9.999582729793023,1,3
1918,130.396294324893,8.89999961853027,0.0,9.99657861736088,1,3
1919,183.499905881762,9.07647162257959,-1.5225139670299632,9.998021082992633,3,4
1920,171.857299590404,9.31428660693889,-2.49261934989712,9.998507580300057,3,2
1921,173.87232593924,9.40319148222521,3.9653764054272003,9.999000109849954,3,4
1922,182.6800384,9.39999961853027,0.0,9.99995586312968,3,3
1923,216.88531304856602,9.39999961853027,0.0,9.997839093601401,4,3
1924,192.5100288,9.39999961853027,0.0,9.993828535075053,3,3
1925,170.68314196639,9.30000019073486,0.0,9.996621696615236,3,3
1926,187.642919836162,9.30000019073486,0.0,9.999019998343362,3,3
1927,188.049984,9.39999961853027,0.0,9.997403627626136,3,3
1928,172.353018685607,9.5,0.0,9.998162314951363,3,3
1929,248.51433586892898,9.51285844577412,0.0,9.949218118789924,4,3
1930,219.0,9.60000038146973,-1.62053338357345,9.921158534601258,4,4
1931,216.299994092279,9.629999619039591,-4.65667370049538,9.909543974508935,4,2
1932,221.95701067875999,9.69999980926514,0.5159103307679348,9.823257558218252,4,4
1933,234.4,9.69999980926514,3.58415428956435,9.788136629765432,4,4
1934,194.38613033229402,9.69999980926514,0.0,9.694270731199687,4,3
1935,200.85504665442295,9.58840629565182,4.519972128322563,9.52554387699533,4,4
1936,229.7101056,9.461000811230472,4.83613975499182,9.382109179149117,4,4
1937,211.264572640456,9.36176524446586,1.886405514445287,9.183067922592409,4,4
1938,241.617064734878,9.027658810812019,1.3341034345372973,8.955138707249334,4,4
1939,209.39128499081798,8.78840610491696,-3.350457666983261,8.588826549613426,4,2
1940,239.82810560612305,8.56161716719723,0.0,8.30945600853612,4,3
1941,229.79991954359298,8.5,0.7251359410639749,7.853598548499288,4,4
1942,236.442747952019,8.39999961853027,4.86313457012829,7.5470503093403565,4,4
1943,238.0,8.300000190734862,0.0,6.761975066218612,4,3
1944,250.20006400000003,8.300000190734862,6.277173165119537,6.349884359302353,0,4
1945,262.657292276185,8.18714331466249,0.0,5.721949951484718,0,3
1946,238.0,7.900000095367429,1.5682954445781527,4.9231613569355215,4,4
1947,228.899904,7.800000190734861,4.912237365912797,3.794427485097825,4,4
1948,228.1600768,7.7590003543335,0.0,3.4483366029700835,4,3
1949,227.22418997401797,7.699999809265139,6.454691841880077,1.333819087225821,4,4
1950,202.200035446328,7.699999809265139,0.0,0.4453308073347658,4,3
1951,250.0396544,7.699999809265139,6.5729020905986495,0.11426450301818665,0,4
1952,218.970973935523,7.699999809265139,0.0,-1.1215596271988242,4,3
1953,184.457211819778,7.699999809265139,0.0,-1.03279179178714,3,3
1954,228.47977608628898,7.699999809265139,6.854358282029147,-1.180703302535403,4,4
1955,240.5901824,7.599999904632571,0.0,-0.8168883443870368,4,3
1956,250.814383411352,7.599999904632571,0.933186852771492,-0.5015550710521437,0,4
1957,231.5099136,7.4610009971923805,6.121683333729234,-0.8486001569795938,4,4
1958,220.098978531417,7.300000190734861,2.8746405161717794,-0.5015484926131674,4,4
1959,166.162456040546,7.199999809265139,4.644275718187023,0.6648898466348039,3,4
1960,142.599436805149,6.97428688818492,0.0,0.421199749705882,3,3
1961,261.31458455237004,6.699999809265139,7.7627426542801565,-0.13387479784737216,0,4
1962,227.43063350465698,6.5938480032900895,0.0,0.9783951316125352,4,3
1963,223.649516369539,6.360825405553,8.22731084013879,1.4156295830563546,4,4
1964,235.31318525031003,6.300000190734861,0.0,0.5661615882044656,4,3
1965,213.828444997074,6.199999809265139,0.0,1.7219352116868982,4,3
1966,233.949952,6.099999904632571,0.0,1.9629980165595489,4,3
1967,252.7695872,6.099999904632571,3.292267535372641,1.7377365920014718,0,4
1968,230.0699136,6.0,5.172417369615687,2.31080399503214,4,4
1969,221.82940236751,6.0,2.552420699189412,2.9226822002581274,4,4
1970,250.362383363942,5.900000095367429,6.0095220104479194,2.7387101495370048,0,4
1971,259.1803648,5.900000095367429,0.0,3.46661399453248,0,3
1972,232.3899904,5.8610010925598095,8.732168390055904,4.1533968423958285,4,4
1973,246.2,5.699999809265139,8.789588795200949,4.306493815432559,4,4
1974,248.52512153496102,5.599999904632571,0.0,4.379265271811743,4,3
1975,257.68119168197103,5.588405874099362,1.0612454886072538,5.100817477546939,0,4
1976,242.1699712,5.5,11.560491939436385,5.882811671034187,4,4
1977,252.950345981294,5.461387003594849,5.613081010271372,6.05972728554546,0,4
1978,246.5622,5.3000001907348615,1.821473089329373,6.503906022508156,4,0
1979,269.0,5.1999998092651385,4.733593130961284,6.210525824369467,0,0
1980,292.3900032,5.09999990463257,0.0,6.915860984793245,0,3
1981,288.6,4.96000003814697,13.53085277377344,6.864087501353011,0,0
1982,304.821711910374,4.8000001907348615,0.0,7.0944405592782545,0,3
1983,264.519045998801,4.78860819342263,6.581793068760683,6.51101499374482,0,0
1984,300.75008,4.6999998092651385,2.6196081573328645,7.176861236167369,0,0
1985,269.929354571783,4.6999998092651385,3.887920789143352,7.366602665478122,0,0
1986,254.34004480000004,4.6999998092651385,0.0,7.375087082848768,0,3
1987,258.27533113197,4.8000001907348615,6.1311537961485065,7.863473631113165,0,0
1988,225.673307479786,4.8000001907348615,6.234697172217268,8.000287805622824,4,0
1989,219.705430587115,4.8000001907348615,0.0,7.7851993259179775,4,3
1990,206.7393664,4.8000001907348615,3.4324835674194167,8.45338438408499,4,0
1991,204.3201152,4.8000001907348615,13.88105772113539,8.352820493714514,4,4
1992,202.927523327212,4.8000001907348615,0.0,8.776980131451996,4,3
1993,179.857299590404,4.90000009536743,0.0,8.859566573038864,3,3
1994,163.151492035581,4.90000009536743,0.0,8.991364155366107,3,3
1995,178.03022080000005,5.0,0.0,9.144850917423453,3,3
1996,147.4098176,5.23899899803467,0.0,9.292968945152682,3,3
1997,148.12856568168502,5.42571320718251,0.0,9.27169730866754,3,3
1998,147.0,5.85135680658854,5.690481892801138,9.492313956694492,3,4
1999,159.242539822094,6.838383221982629,0.0,9.441260354219382,3,3
2000,137.402145656563,7.0,0.0,9.552601612956417,3,3
2001,129.492774593281,7.046376177417519,0.0,9.628672459868273,1,3
2002,104.0,7.62999928525076,0.0,9.75769173287732,1,3
2003,116.0,7.800000190734861,0.0,9.805282087880764,1,3
2004,107.614302954944,8.025713111815081,0.0,9.796518848944194,1,3
2005,109.545523893256,8.199999809265138,0.0,9.755729776686717,1,3
2006,114.42174,8.204685827140809,-0.22250711393158915,9.789838529493096,1,4
2007,136.089542258903,8.300000190734862,-4.291089352874693,9.878574009309816,3,2
2008,111.4,8.300000190734862,0.0,9.7956594139857,1,3
2009,126.5099136,8.63899919831543,0.0,9.827427164014193,1,3
2010,138.38999040000002,8.73899899803467,0.0,9.804733304790233,3,3
2011,114.599839087185,8.81285668533751,0.0,9.869179821320763,1,3
2012,140.514262726741,9.0,0.0,9.76987556769624,3,3
2013,135.8,9.0,0.0,9.749535489421083,3,3
2014,144.358169035611,8.79104593068694,0.0,9.790298328526003,3,3
2015,149.5401344,8.60000038146973,0.0,9.816541085526607,3,3
2016,122.1199232,8.63899919831543,0.0,9.818965878712572,1,3
2017,120.799919543593,8.71285642647757,0.0,9.83340125506083,1,3
2018,107.8,8.80000019073486,0.0,9.783885323054916,1,3
2019,144.373629499379,8.89999961853027,0.0,9.747182759328851,3,3
2020,159.159404159015,8.89999961853027,0.0,9.481890068944312,3,3
2021,143.022981317908,8.89999961853027,0.0,9.204696331158855,3,3
2022,141.267127975059,8.89999961853027,-1.8210635110499744,9.692278346862071,3,2
2023,134.85729959040398,8.88571320232625,-2.076879440598749,9.978597288565688,3,2
2024,156.383830678527,8.80000019073486,4.0082294106253205,9.971063279372283,3,4
2025,188.049654018706,8.699999809265138,0.0,9.849228339999918,3,3
2026,169.457211819778,8.68714331466249,0.5953698557751818,9.68627132757758,3,4
2027,173.799808,8.60000038146973,4.350164375922311,9.395025603246914,3,4
2028,187.803983083815,8.60000038146973,0.0,9.263420929921322,3,3
2029,202.080846607364,8.56161716719723,0.0,9.030532280230046,4,3
2030,223.18987669923402,8.38987313521523,0.5951493333234492,8.631211605727266,4,4
2031,191.101489602464,8.18840583401663,5.989525237723581,8.082681913290228,3,4
2032,228.9197312,7.344003802807619,7.925360570164357,6.6481515152726365,4,4
2033,282.5099648,6.7590003543335,0.0,5.420981347531471,0,3
2034,320.0,5.76521739861352,0.7898206901349344,3.3350773204155475,0,4
2035,323.75008,5.3000001907348615,18.84108640158989,-0.5234013623623374,0,4
2036,287.0,5.08416082004967,10.669651829548325,-4.965623587827301,0,0
2037,308.507542042456,4.6938440906663885,4.573784648547683,-7.110653484573826,0,0
2038,345.74024857343903,4.37022993693758,8.845237163644693,-8.742026873879809,0,0
2039,245.11594256669,4.30000019073486,4.810012589517237,-8.729724993353814,4,0
2040,302.1600768,4.30000019073486,6.484289597522961,-9.132003915955512,0,0
2041,234.8401792,4.30000019073486,6.511183803136097,-9.150694886549593,4,0
2042,276.7601536,4.30000019073486,6.696768372283474,-9.115689814178069,0,0
2043,257.159425666902,4.28840588983727,0.0,-8.902794676991322,0,3
2044,310.10124896566003,4.099999904632569,2.938463700362765,-8.856328761604473,0,0
2045,282.6599168,3.95900035910034,8.559545474917224,-8.468485810499798,0,0
2046,250.226732294375,3.79999995231628,14.254460270626302,-7.677684883989162,0,0
2047,242.3699456,3.79999995231628,0.0,-6.355086378125383,4,3
2048,172.07778000000005,3.70000004768372,7.510202396728951,-5.165394274788751,3,0
2049,206.8701056,3.93900037817383,7.650648856489924,-5.644270097149517,4,0
2050,234.010200749709,4.0,2.9687683418656428,-6.518878073771835,4,0
2051,248.072118197776,4.099999904632569,4.64913925204008,-7.250287964868607,4,0
2052,267.333370434266,4.099999904632569,8.413072408147496,-7.499170285631663,0,0
2053,243.35780215134602,4.099999904632569,7.3112739793616095,-7.435215369848392,4,0
2054,263.454476106744,4.099999904632569,2.6866829370539254,-6.912642674653269,0,0
2055,302.2,4.099999904632569,4.475466265246406,-7.976407403622633,0,0
2056,295.089042658353,4.099999904632569,7.479200170836707,-7.995722666806473,0,0
2057,287.71995801546296,4.099999904632569,7.921903244226439,-8.27812317497839,0,0
2058,250.757460177906,4.099999904632569,0.0,-7.6105214415972435,0,3
2059,268.7300224,4.0,7.741830338643367,-7.905260430737727,0,0
2060,263.0,4.0,9.165249580533457,-7.70185766629342,0,0
2061,271.36994560000005,4.0,8.213627588839834,-7.705192699213471,0,0
2062,256.671353861908,3.98714344409246,0.0,-8.139998776772607,0,3
2063,241.1700096,3.9000000953674303,11.983025120121267,-8.561092839923672,4,0
2064,227.368504021881,3.79999995231628,6.854382637816241,-8.205621481866826,4,0
2065,235.4199296,3.70000004768372,4.616585441231272,-7.041765110227896,4,0
2066,241.072459466479,3.5999999046325697,7.380945469701217,-6.030287826178688,4,0
2067,234.7601536,3.5999999046325697,3.5168204043068445,-5.5377487618749255,4,0
2068,253.8599168,3.5,5.6917294853857126,-5.208126857826998,0,0
2069,251.976284099287,3.5999999046325697,0.0,-5.0704442833240995,0,3
