,timeoffset,hr,spd,pwr,cad,dist,lat,lon,alt,temp,prueba,dist_c,ele_gain,porc,spd_c,bearing,wind,mult,viento_aparente,spd_prev,ele_prev,timeoffset_prev,new_ele,time_seg,tramo,tramos_100,altura,peso,tpo_bici,tpo_entreno
4279,37965,,16.1390008502441,104.5600128,108.0,59475.6300544,40.725211,-4.074104,1115.2199936,17.7999992370605,20180406_LEVS_195_90_R_E,16.79643046015991,-1.6514407183101412,-9.83209332618175,16.79643046015991,213.21424882939922,56.785751170600776,0.5477713006279996,5.477713006279997,inf,1116.87143431831,37964,1115.4974760123162,10100,68,594,195,90,R,E
4280,37966,,16.2299997144127,101.600106338985,108.0,59490.7999054765,40.725066,-4.074158,1113.70000590772,17.7999992370605,20180406_LEVS_195_90_R_E,17.17243720113524,-1.519987692279983,-8.851321885629021,17.17243720113524,212.01151992067574,57.98848007932426,0.5300897625336772,5.300897625336773,16.79643046015991,1115.2199936,37965,1114.45410031269,10101,68,594,195,90,R,E
4281,37967,,16.2999992370605,89.2700288,109.0,59503.5301632,40.724927,-4.07422,1112.9099904,17.7999992370605,20180406_LEVS_195_90_R_E,16.888751497745183,-0.7900155077199997,-4.677761454572144,16.888751497745183,216.82568111111144,53.174318888888564,0.5993824421019321,5.993824421019322,17.17243720113524,1113.70000590772,37966,1113.3643565266543,10102,68,594,195,90,R,E
4282,37969,,16.3157138961878,95.3000658279696,109.0,59521.6714818607,40.724781,-4.074283,1112.0,17.8157138961878,20180406_LEVS_195_90_R_E,17.64529710190269,-0.9099903999999697,-5.157127107266704,8.822648550951344,215.92175919831865,54.078240801681346,0.5866799436765359,5.866799436765358,16.888751497745183,1112.9099904,37967,1112.3049719262897,10104,68,595,195,90,R,E
4283,37970,,16.3999996185303,123.0798464,110.0,59543.1398912,40.724634,-4.074342,1111.1600128,17.8999996185303,20180406_LEVS_195_90_R_E,17.5784500853811,-0.8399871999999959,-4.778505476421729,17.5784500853811,213.9761715542452,56.02382844575479,0.5588480709683432,5.588480709683433,8.822648550951344,1112.0,37969,1111.2768346268988,10105,68,595,195,90,R,E
4284,37970,,16.3999996185303,99.0613516866545,88.0,59557.1538666037,40.724501,-4.074396,1110.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.929844521167048,-1.160012800000004,-7.282009554196324,inf,214.28468135379535,55.71531864620465,0.5633051624874581,5.6330516248745806,17.5784500853811,1111.1600128,37970,1110.2904189348149,10105,68,595,195,90,R,E
4285,37971,,16.4128580643044,9.00087770626097,35.0,59570.185927443,40.724357,-4.074456,1109.87141603277,17.8999996185303,20180406_LEVS_195_90_R_E,17.311642468793767,-0.12858396723004262,-0.7427600671734647,17.311642468793767,214.98076792122754,55.01923207877246,0.5733014449321053,5.733014449321053,inf,1110.0,37970,1109.2880687688246,10106,68,595,195,90,R,E
4286,37972,,16.5389991887695,42.700672,54.0,59591.6298368,40.724213,-4.074511,1108.6100096,17.8999996185303,20180406_LEVS_195_90_R_E,17.10736333922647,-1.2614064327699452,-7.373470755002864,17.10736333922647,212.67817778912445,57.32182221087555,0.5399197755696366,5.399197755696365,17.311642468793767,1109.87141603277,37971,1108.3031070125776,10107,68,595,195,90,R,E
4287,37974,,16.6000003814697,0.0,65.0,59607.3615230106,40.724067,-4.074566,1107.6846162935,17.8999996185303,20180406_LEVS_195_90_R_E,17.315114117053056,-0.9253933064999273,-5.344425108862202,8.657557058526528,212.32204530087836,57.67795469912164,0.534677535378854,5.34677535378854,17.10736333922647,1108.6100096,37972,1107.3942042165736,10109,68,595,195,90,R,E
4288,37974,,16.6000003814697,13.756527940316,56.0,59621.057050907,40.723929,-4.074622,1106.87143431831,17.8999996185303,20180406_LEVS_195_90_R_E,16.52746056373236,-0.8131819751899911,-4.9201870550786655,inf,214.27857360109783,55.72142639890217,0.5632170808251838,5.632170808251838,8.657557058526528,1107.6846162935,37974,1106.5380232965535,10109,68,596,195,90,R,E
4289,37975,,16.6000003814697,132.350208,95.0,59641.2400512,40.723786,-4.074677,1105.6099968,17.8999996185303,20180406_LEVS_195_90_R_E,17.003620231077296,-1.2614375183100037,-7.418640860988478,17.003620231077296,212.86571142153542,57.13428857846458,0.5426718833901268,5.426718833901268,inf,1106.87143431831,37974,1105.7165977690192,10110,68,596,195,90,R,E
4290,37976,,16.5702300810846,172.297701868209,107.0,59656.0609317596,40.723645,-4.074731,1104.70229813179,17.8999996185303,20180406_LEVS_195_90_R_E,16.756695831335048,-0.9076986682100596,-5.416931102327833,16.756695831335048,212.75631645861176,57.243683541388236,0.5410671867442071,5.410671867442071,17.003620231077296,1105.6099968,37975,1104.8948353885733,10111,68,596,195,90,R,E
4291,37977,,16.5,152.941935962602,103.0,59669.855081067,40.723505,-4.074786,1103.88405743331,17.8999996185303,20180406_LEVS_195_90_R_E,16.692961683189413,-0.81824069847994,-4.901710756959003,16.692961683189413,213.42559601635838,56.574403983641616,0.5508536407028745,5.508536407028744,16.756695831335048,1104.70229813179,37976,1104.0676708760739,10112,68,596,195,90,R,E
4292,37979,,16.5,51.2496,88.0,59690.5599488,40.723368,-4.074843,1103.0,17.8999996185303,20180406_LEVS_195_90_R_E,16.466568072193468,-0.8840574333100903,-5.368801983717348,8.233284036096734,214.95540321838072,55.044596781619276,0.5729386669279692,5.729386669279693,16.692961683189413,1103.88405743331,37977,1103.2800670874153,10114,68,596,195,90,R,E
4293,37979,,16.5,125.0,104.0,59705.850048,40.723235,-4.074897,1102.6099968,17.8999996185303,20180406_LEVS_195_90_R_E,15.929836076920504,-0.39000319999991007,-2.44825620374685,inf,214.30271199781308,55.69728800218692,0.5635651502573714,5.635651502573714,8.233284036096734,1103.0,37979,1102.5067647254168,10114,68,596,195,90,R,E
4294,37980,,16.5,182.57018688057,83.0,59720.9427289683,40.7231,-4.074957,1101.62857943948,17.8999996185303,20180406_LEVS_195_90_R_E,16.393057909115967,-0.9814173605200267,-5.986786394344848,16.393057909115967,216.75428505275164,53.24571494724836,0.5983845232911064,5.983845232911063,inf,1102.6099968,37979,1101.7757982590683,10115,68,597,195,90,R,E
4295,37981,,16.3926301926186,253.873280426845,67.0,59736.72640429,40.722968,-4.075019,1101.0,17.8999996185303,20180406_LEVS_195_90_R_E,16.18146162000337,-0.6285794394800632,-3.884565277484077,16.18146162000337,218.2857436477881,51.71425635221189,0.6195837443309117,6.195837443309117,16.393057909115967,1101.62857943948,37980,1101.0670005297516,10116,68,597,195,90,R,E
4296,37982,,16.1610015741699,203.8800768,102.0,59752.849856,40.722834,-4.075074,1100.6100096,17.8999996185303,20180406_LEVS_195_90_R_E,16.074342881741856,-0.38999039999998786,-2.426166984673202,16.074342881741856,214.59931132274306,55.40068867725694,0.5678338511717127,5.6783385117171274,16.18146162000337,1101.0,37981,1100.3904206784264,10117,68,597,195,90,R,E
4297,37983,,16.0692308818446,195.307674130088,101.0,59766.9231011599,40.7227,-4.075133,1099.69230617751,17.8999996185303,20180406_LEVS_195_90_R_E,16.246858010977263,-0.9177034224899216,-5.648497831826137,16.246858010977263,216.50369959226776,53.496300407732235,0.5948746906018977,5.948746906018977,16.074342881741856,1100.6100096,37982,1099.7515995356496,10118,68,597,195,90,R,E
4298,37984,,16.0,186.614302954944,99.0,59779.9284852253,40.722571,-4.075187,1098.87143431831,17.8999996185303,20180406_LEVS_195_90_R_E,15.518950545084083,-0.8208718591999968,-5.289480476242791,15.518950545084083,215.1321191231417,54.867880876858294,0.5754638036808741,5.754638036808741,16.246858010977263,1099.69230617751,37983,1099.1344272873237,10119,68,597,195,90,R,E
4299,37985,,16.0,177.7599488,103.0,59798.850048,40.722439,-4.075231,1098.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.443727848072585,-0.8714343183100937,-5.642642287424476,15.443727848072585,209.26446652993985,60.73553347006015,0.4888415211965191,4.8884152119651905,15.518950545084083,1098.87143431831,37984,1098.5577309839773,10120,68,597,195,90,R,E
4300,37986,,15.9700004763335,176.399834583801,101.0,59812.4999113842,40.722309,-4.075278,1098.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.342297057811209,0.0,0.0,15.342297057811209,211.2915227401353,58.70847725986471,0.5193926838007141,5.193926838007141,15.443727848072585,1098.0,37985,1097.9817727367144,10121,68,597,195,90,R,E
4301,37987,,15.8909987100342,194.8298752,98.0,59824.350144,40.722183,-4.07533,1097.9099904,17.8999996185303,20180406_LEVS_195_90_R_E,15.126569171110999,-0.09000960000003033,-0.5950430595454013,15.126569171110999,214.75504507721882,55.244954922781176,0.5700691090356408,5.700691090356408,15.342297057811209,1098.0,37986,1097.4500602916858,10122,68,598,195,90,R,E
4302,37989,,15.7814274896928,186.714526038619,99.0,59840.9716208309,40.722049,-4.075377,1096.81427369807,17.8999996185303,20180406_LEVS_195_90_R_E,15.760912301576239,-1.0957167019298595,-6.9521147060775,7.8804561507881195,210.52978564640142,59.47021435359858,0.5079862188259612,5.079862188259612,15.126569171110999,1097.9099904,37987,1096.9089821131563,10124,68,598,195,90,R,E
4303,37989,,15.6999998092651,204.5600128,99.0,59859.4600448,40.721923,-4.075423,1095.6099968,17.8999996185303,20180406_LEVS_195_90_R_E,14.887009004440435,-1.2042768980700203,-8.089448308325826,inf,211.54484463024315,58.45515536975685,0.5231657545100221,5.231657545100221,7.8804561507881195,1096.81427369807,37989,1096.4109254471116,10124,68,598,195,90,R,E
4304,37990,,15.6640000152588,211.32,100.0,59873.4,40.721796,-4.075471,1095.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.067890183690851,-0.6099968000000899,-4.048322575779965,15.067890183690851,212.43858099131717,57.56141900868283,0.5363952146083051,5.363952146083051,inf,1095.6099968,37989,1095.8878835098653,10125,68,598,195,90,R,E
4305,37991,,15.5399993648887,217.199976369114,99.0,59887.5000590772,40.721664,-4.075522,1095.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.704780746848973,0.0,0.0,15.704780746848973,213.0139434461762,56.9860565538238,0.5448431169536222,5.448431169536222,15.067890183690851,1095.0,37990,1095.3031437619566,10126,68,598,195,90,R,E
4306,37992,,15.3871431239276,206.057453188999,96.0,59899.9284852253,40.721532,-4.075571,1094.87143431831,17.8999996185303,20180406_LEVS_195_90_R_E,15.62672485243749,-0.12856568168990634,-0.8227295412439055,15.62672485243749,211.97721506852562,58.022784931474376,0.5295819772952536,5.295819772952536,15.704780746848973,1095.0,37991,1094.6926000897606,10127,68,598,195,90,R,E
4307,37994,,15.2590003543335,150.3900672,98.0,59919.5599488,40.7214,-4.075624,1094.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.785546880849093,-0.8714343183100937,-5.5204569400589545,7.892773440424547,214.03214916991675,55.96785083008325,0.559657995750205,5.59657995750205,15.62672485243749,1094.87143431831,37992,1094.021474936254,10129,68,598,195,90,R,E
4308,37994,,15.1610009924194,135.6600576,99.0,59934.849856,40.721273,-4.075676,1094.0,17.8999996185303,20180406_LEVS_195_90_R_E,15.22932629981595,0.0,0.0,inf,214.55575016469726,55.44424983530274,0.5672078631734497,5.6720786317344976,7.892773440424547,1094.0,37994,1093.3262337012018,10129,68,599,195,90,R,E
4309,37995,,15.1000003814697,131.702285451863,100.0,59948.4657182221,40.721143,-4.075727,1093.70228545186,17.8999996185303,20180406_LEVS_195_90_R_E,15.497715657290374,-0.297714548139993,-1.9210221346391994,15.497715657290374,213.42206253379726,56.57793746620274,0.5508021690034941,5.508021690034941,inf,1094.0,37994,1092.6326116651455,10130,68,599,195,90,R,E
4310,37996,,15.1000003814697,128.217430018365,100.0,59960.7391062385,40.721012,-4.075782,1092.8840595841,17.8999996185303,20180406_LEVS_195_90_R_E,15.766479853309736,-0.8182258677600203,-5.189654731891573,15.766479853309736,215.23382717497708,54.76617282502292,0.5769146544153398,5.769146544153399,15.497715657290374,1093.70228545186,37995,1091.846410278881,10131,68,599,195,90,R,E
4311,37997,,15.1000003814697,107.0,103.0,59979.850048,40.720879,-4.075835,1091.6099968,17.8999996185303,20180406_LEVS_195_90_R_E,15.888699977707095,-1.2740627840998968,-8.01867230099059,15.888699977707095,213.83946860281895,56.160531397181046,0.556867912994223,5.56867912994223,15.766479853309736,1092.8840595841,37996,1091.0100798772653,10132,68,599,195,90,R,E
4312,37999,,15.1000003814697,73.5117935589776,103.0,59994.0075822716,40.720742,-4.075881,1090.68702610803,17.8999996185303,20180406_LEVS_195_90_R_E,16.040356800650304,-0.922970691970022,-5.754053375749118,8.020178400325152,209.46413361805787,60.53586638194213,0.49187863278146887,4.918786327814689,15.888699977707095,1091.6099968,37997,1090.170874013708,10134,68,599,195,90,R,E
4313,37999,,15.1000003814697,0.0,103.0,60006.7391385004,40.720609,-4.075921,1089.88405743331,17.8999996185303,20180406_LEVS_195_90_R_E,15.416458501888256,-0.8029686747199776,-5.208515786045332,inf,206.84233907389037,63.15766092610963,0.4515369993888789,4.51536999388879,8.020178400325152,1090.68702610803,37999,1089.3077308616462,10134,68,599,195,90,R,E
4314,38000,,15.1000003814697,9.3597696,105.0,60025.849856,40.720475,-4.075959,1088.6100096,17.8999996185303,20180406_LEVS_195_90_R_E,15.46129634052647,-1.2740478333100782,-8.240239403280823,15.46129634052647,205.51053321128734,64.48946678871266,0.430677020105047,4.30677020105047,inf,1089.88405743331,37999,1088.4148412689858,10135,68,600,195,90,R,E
4315,38001,,15.1390004783081,81.7204736,106.0,60041.2400512,40.720336,-4.075987,1087.6099968,17.8999996185303,20180406_LEVS_195_90_R_E,15.74202888373161,-1.0000127999999222,-6.352502637276775,15.74202888373161,198.72687157817683,71.27312842182317,0.3210571945744581,3.2105719457445807,15.46129634052647,1088.6100096,38000,1087.4816919142131,10136,68,600,195,90,R,E
4316,38002,,15.1999998092651,159.794223403424,105.0,60055.7632298913,40.720193,-4.075999,1086.70229813179,17.8999996185303,20180406_LEVS_195_90_R_E,15.934040747570696,-0.9076986682100596,-5.69660064631407,15.934040747570696,188.040403813289,81.959596186711,0.13987138311144615,1.3987138311144616,15.74202888373161,1087.6099968,38001,1086.5462741196422,10137,68,600,195,90,R,E
4317,38004,,15.1999998092651,135.347567988721,106.0,60069.4636218603,40.720045,-4.075999,1085.71016213409,17.8999996185303,20180406_LEVS_195_90_R_E,16.433890108288985,-0.9921359976999611,-6.037134185286684,8.216945054144492,180.00340989390617,89.99659010609383,5.951387577131208e-05,0.0005951387577131208,15.934040747570696,1086.70229813179,38002,1085.6054474627276,10139,68,600,195,90,R,E
4318,38004,,15.2389989980347,150.0802688,106.0,60089.849856,40.719906,-4.075994,1083.6100096,17.8999996185303,20180406_LEVS_195_90_R_E,15.44443184427607,-2.100152534090057,-13.598121026824332,inf,176.53947225947493,93.46052774052507,-0.06036088918736036,-0.6036088918736036,8.216945054144492,1085.71016213409,38004,1084.643327738132,10139,68,600,195,90,R,E
4319,38005,,15.3000001907349,137.092642341303,107.0,60102.8518986742,40.719761,-4.075988,1082.75925633286,17.8999996185303,20180406_LEVS_195_90_R_E,16.11443537632198,-0.8507532671399076,-5.279448192084821,16.11443537632198,176.0204530930074,93.9795469069926,-0.06940036506222065,-0.6940036506222065,inf,1083.6100096,38004,1083.631517688352,10140,68,600,195,90,R,E
4320,38006,,15.3000001907349,147.586376637537,106.0,60112.7283544824,40.719616,-4.075983,1082.14197784485,17.8999996185303,20180406_LEVS_195_90_R_E,16.110261450323744,-0.6172784880100153,-3.831585787191621,16.110261450323744,176.6826589166664,93.31734108333359,-0.057866181454359046,-0.5786618145435904,16.11443537632198,1082.75925633286,38005,1082.579896235532,10141,68,601,195,90,R,E
4321,38008,,15.4429988225586,122.700096,108.0,60138.3098368,40.719466,-4.075978,1081.0,17.8999996185303,20180406_LEVS_195_90_R_E,16.665144380818106,-1.1419778448500892,-6.852492956283818,8.332572190409053,176.79324968561525,93.20675031438475,-0.05593913611533947,-0.5593913611533947,16.110261450323744,1082.14197784485,38006,1081.5676120968812,10143,68,601,195,90,R,E
4322,38008,,15.5369998211426,118.1099904,106.0,60153.549952,40.71933,-4.075976,1080.6300032,17.9369994396729,20180406_LEVS_195_90_R_E,15.10303229394228,-0.36999680000008084,-2.449817975615956,inf,178.58567801346612,91.41432198653388,-0.024682068589844692,-0.2468206858984469,8.332572190409053,1081.0,38008,1080.578922369425,10143,68,601,195,90,R,E
4323,38009,,15.6000003814697,124.500059077214,104.0,60168.1000669542,40.719182,-4.075973,1079.39999212304,18.0,20180406_LEVS_195_90_R_E,16.437238564229343,-1.2300110769599542,-7.483076139301766,16.437238564229343,178.049985172687,91.950014827313,-0.03402760913773509,-0.3402760913773509,inf,1080.6300032,38008,1079.5971658495412,10144,68,601,195,90,R,E
4324,38010,,15.6128568760724,137.442747952019,105.0,60182.057050907,40.719037,-4.075971,1078.0,18.0,20180406_LEVS_195_90_R_E,16.10229010144573,-1.399992123039965,-8.694366541776986,16.10229010144573,178.67384171524074,91.32615828475926,-0.023143761876967893,-0.23143761876967894,16.437238564229343,1079.39999212304,38009,1078.649362694296,10145,68,601,195,90,R,E
4325,38011,,15.7390002780396,142.6899072,104.0,60201.850048,40.718898,-4.075969,1078.0,18.0,20180406_LEVS_195_90_R_E,15.43611688400597,0.0,0.0,15.43611688400597,178.61634072923562,91.38365927076438,-0.0241470627705114,-0.24147062770511402,16.10229010144573,1078.0,38010,1077.7439042616124,10146,68,601,195,90,R,E
4326,38012,,15.8000001907349,82.6098570856151,106.0,60216.425938293,40.718759,-4.075967,1077.66087885669,18.0,20180406_LEVS_195_90_R_E,15.43611692354716,-0.339121143309967,-2.1969329786084457,15.43611692354716,178.6163444771654,91.3836555228346,-0.0241469973758702,-0.241469973758702,15.43611688400597,1078.0,38011,1076.88635534563,10147,68,602,195,90,R,E
4327,38013,,15.8000001907349,7.94110471945306,105.0,60231.7058398337,40.718616,-4.075963,1076.70588501039,18.0,20180406_LEVS_195_90_R_E,15.884851253974922,-0.9549938463001126,-6.011978526151708,15.884851253974922,177.3086378910402,92.6913621089598,-0.04695585789785437,-0.4695585789785437,15.43611692354716,1077.66087885669,38012,1076.0789957576046,10148,68,602,195,90,R,E
4328,38014,,15.8000001907349,77.698752,101.0,60248.4598656,40.718483,-4.07596,1075.6100096,18.0,20180406_LEVS_195_90_R_E,14.772019279331946,-1.0958754103899082,-7.41858908837999,14.772019279331946,177.8295673070731,92.17043269292691,-0.03787213750928465,-0.3787213750928465,15.884851253974922,1076.70588501039,38013,1075.3211849956851,10149,68,602,195,90,R,E
4329,38015,,15.8386142703422,128.811560591083,97.0,60262.792145084,40.718352,-4.075959,1074.6138569944,18.0,20180406_LEVS_195_90_R_E,14.546634557038159,-0.9961526055999457,-6.847993614564085,14.546634557038159,179.2671475245873,90.7328524754127,-0.012790339867094738,-0.12790339867094738,14.772019279331946,1075.6100096,38014,1074.6701951731065,10150,68,602,195,90,R,E
4330,38016,,15.8999996185303,84.0,98.0,60276.0922186229,40.718223,-4.075956,1073.70769866979,18.0,20180406_LEVS_195_90_R_E,14.327975625366436,-0.9061583246100327,-6.324398842539612,14.327975625366436,177.76215967524922,92.23784032475078,-0.039047752126295826,-0.39047752126295826,14.546634557038159,1074.6138569944,38015,1074.0709241700918,10151,68,602,195,90,R,E
4331,38017,,15.8999996185303,105.33343227099,90.0,60287.7391385004,40.718093,-4.075948,1073.0,18.0,20180406_LEVS_195_90_R_E,14.462256099980117,-0.7076986697900338,-4.893418183840672,14.462256099980117,174.09154527285372,95.90845472714628,-0.10293931682635524,-1.0293931682635524,14.327975625366436,1073.70769866979,38016,1073.477936907454,10152,68,602,195,90,R,E
4332,38019,,15.818000336731,256.9300864,57.0,60306.7399552,40.717962,-4.075936,1072.5900032,18.0,20180406_LEVS_195_90_R_E,14.606614166045386,-0.40999680000004446,-2.8069256525795363,7.303307083022693,171.24123778989014,98.75876221010986,-0.15227453395920118,-1.5227453395920119,14.462256099980117,1073.0,38017,1072.8775291966815,10154,68,602,195,90,R,E
4333,38019,,15.6219992436523,235.149952,92.0,60320.4600448,40.717842,-4.075933,1071.6099968,18.0,20180406_LEVS_195_90_R_E,13.328905755498331,-0.9800063999998656,-7.352489528974285,inf,177.59415726922066,92.40584273077934,-0.04197753895139658,-0.4197753895139658,7.303307083022693,1072.5900032,38019,1072.3005000702083,10154,68,603,195,90,R,E
4334,38020,,15.4702296996148,225.106894395372,91.0,60333.1678261549,40.717715,-4.075922,1071.0,18.0,20180406_LEVS_195_90_R_E,14.15441801136294,-0.6099968000000899,-4.309585879902616,14.15441801136294,171.7116688220708,98.2883311779292,-0.14415467181480712,-1.4415467181480712,inf,1071.6099968,38019,1071.6446028060393,10155,68,603,195,90,R,E
4335,38021,,15.3768111273065,224.623195933662,92.0,60344.6231959337,40.71759,-4.075913,1070.88405743331,18.0,20180406_LEVS_195_90_R_E,13.915609893705405,-0.11594256668990965,-0.8331835081289192,13.915609893705405,173.09581580808452,96.90418419191548,-0.12020933752339975,-1.2020933752339975,14.15441801136294,1071.0,38020,1070.9819667441923,10156,68,603,195,90,R,E
4336,38022,,15.1610009924194,221.400384,91.0,60362.4598656,40.717464,-4.075908,1070.0,18.0,20180406_LEVS_195_90_R_E,14.001936607331684,-0.8840574333100903,-6.313822566852508,14.001936607331684,176.18325563217394,93.81674436782606,-0.06656549940699023,-0.6656549940699024,13.915609893705405,1070.88405743331,38021,1070.3507975578802,10157,68,603,195,90,R,E
4337,38023,,15.0600002288818,191.8,92.0,60376.6,40.717333,-4.075901,1069.6,18.0,20180406_LEVS_195_90_R_E,14.566795990297994,-0.40000000000009095,-2.745971044466506,14.566795990297994,174.86583433711309,95.13416566288691,-0.08948822360954052,-0.8948822360954052,14.001936607331684,1070.0,38022,1069.7219342705378,10158,68,603,195,90,R,E
4338,38024,,14.9037057854855,196.518259825224,92.0,60388.3703007222,40.717211,-4.075902,1069.0,18.0,20180406_LEVS_195_90_R_E,13.547308302911404,-0.599999999999909,-4.428924082808134,13.547308302911404,180.79289814465238,89.20710185534762,0.013838241555613503,0.13838241555613504,14.566795990297994,1069.6,38023,1069.0930723423555,10159,68,603,195,90,R,E
4339,38025,,14.6567883047465,228.617562933582,92.0,60397.0124207898,40.717084,-4.075911,1069.0,18.0,20180406_LEVS_195_90_R_E,14.137129946118293,0.0,0.0,14.137129946118293,186.80214329501598,83.19785670498402,0.11844111263537856,1.1844111263537855,13.547308302911404,1069.0,38024,1068.4428021383953,10160,68,603,195,90,R,E
4340,38027,,14.25800067052,45.0,75.0,60419.299904,40.716955,-4.075936,1069.0,18.0,20180406_LEVS_195_90_R_E,14.58846448393704,0.0,0.0,7.29423224196852,198.0622661827872,71.9377338172128,0.3100503722692215,3.100503722692215,14.137129946118293,1069.0,38025,1067.7685641885832,10162,68,603,195,90,R,E
4341,38027,,14.1640000152588,28.8,75.0,60432.68,40.716839,-4.075972,1068.64,18.0,20180406_LEVS_195_90_R_E,13.481753391587793,-0.35999999999989996,-2.6702758131188564,inf,207.57506729648566,62.424932703514344,0.46291035289532667,4.629103528953267,7.29423224196852,1069.0,38027,1067.0787262090041,10162,68,604,195,90,R,E
4342,38028,,14.0225811372424,0.0,75.0,60447.9677275505,40.716716,-4.076024,1067.74193601665,18.0,20180406_LEVS_195_90_R_E,14.81898688651038,-0.8980639833500845,-6.060225238255565,14.81898688651038,215.42969642415505,54.570303575844946,0.5797035755603822,5.797035755603822,inf,1068.64,38027,1066.4346354762104,10163,68,604,195,90,R,E
4343,38029,,13.8309678884258,0.0,75.0,60465.2129089798,40.716617,-4.076102,1067.10322559334,18.0,20180406_LEVS_195_90_R_E,13.972806536544818,-0.6387104233099308,-4.571096161958816,13.972806536544818,232.97746250210054,37.022537497899464,0.7983987221962634,7.983987221962634,14.81898688651038,1067.74193601665,38028,1065.8244321679604,10164,68,604,195,90,R,E
4344,38030,,13.6999998092651,108.4173312,45.0,60473.4598656,40.716519,-4.076194,1065.2200192,18.0,20180406_LEVS_195_90_R_E,14.896736195001722,-1.8832063933400605,-12.641738221637635,14.896736195001722,237.67144398594925,32.32855601405075,0.8449954089290057,8.449954089290056,13.972806536544818,1067.10322559334,38029,1065.2042221094969,10165,68,604,195,90,R,E
4345,38031,,13.6999998092651,235.8796544,93.0,60487.0700416,40.716418,-4.076282,1063.6099968,18.0,20180406_LEVS_195_90_R_E,14.84821657504261,-1.6100223999999344,-10.843203908448608,14.84821657504261,235.71346011306497,34.28653988693503,0.8262306570925937,8.262306570925936,14.896736195001722,1065.2200192,38030,1064.579282265212,10166,68,604,195,90,R,E
4346,38032,,13.6999998092651,172.999940922786,97.0,60498.8999231996,40.716319,-4.07637,1063.0,18.0,20180406_LEVS_195_90_R_E,14.681198104642064,-0.6099968000000899,-4.154952447697129,14.681198104642064,236.24798640948302,33.75201359051698,0.8314500869486439,8.314500869486439,14.84821657504261,1063.6099968,38031,1063.9548934226182,10167,68,604,195,90,R,E
4347,38034,,13.684285300004,182.200043885313,96.0,60510.2000438853,40.716215,-4.076461,1062.84285400819,18.0,20180406_LEVS_195_90_R_E,15.317268402925121,-0.15714599181001176,-1.0259400545596091,7.658634201462561,235.83324501421708,34.166754985782916,0.8274065754536973,8.274065754536974,14.681198104642064,1063.0,38032,1063.3598165295907,10169,68,604,195,90,R,E
4348,38034,,13.6000003814697,186.9801728,97.0,60527.4598656,40.716118,-4.076553,1062.0,18.0389991887695,20180406_LEVS_195_90_R_E,14.815813541663243,-0.8428540081899882,-5.688881044701433,inf,237.94892615695818,32.05107384304182,0.8475753856923374,8.475753856923374,7.658634201462561,1062.84285400819,38034,1062.8153834212526,10169,68,605,195,90,R,E
4349,38035,,13.6000003814697,192.3801344,97.0,60541.0700416,40.71602,-4.076647,1062.0,18.1000003814697,20180406_LEVS_195_90_R_E,15.048634570061669,0.0,0.0,15.048634570061669,238.241390569746,31.758609430254012,0.8502731449631974,8.502731449631973,inf,1062.0,38034,1062.264114407767,10170,68,605,195,90,R,E
4350,38036,,13.5700008578032,211.100135877592,95.0,60552.8999231996,40.715922,-4.076737,1061.70000590772,18.1000003814697,20180406_LEVS_195_90_R_E,14.746580385226551,-0.2999940922800306,-2.0343298883080125,14.746580385226551,237.11897482202525,32.88102517797475,0.83979970326513,8.3979970326513,15.048634570061669,1062.0,38035,1061.7254021842093,10171,68,605,195,90,R,E
4351,38037,,13.5,195.642919836162,96.0,60563.8001755413,40.71582,-4.076827,1060.87141603277,18.1000003814697,20180406_LEVS_195_90_R_E,15.077315990227103,-0.828589874950012,-5.495605951928659,15.077315990227103,236.06883563480474,33.93116436519526,0.8297087931750321,8.29708793175032,14.746580385226551,1061.70000590772,38036,1061.246870476263,10172,68,605,195,90,R,E
4352,38039,,13.5,197.1300224,95.0,60581.3299584,40.71572,-4.076917,1060.0,18.1000003814697,20180406_LEVS_195_90_R_E,14.911210081974431,-0.8714160327699574,-5.844032965663716,7.455605040987216,236.59551803290307,33.40448196709693,0.8348047993076881,8.348047993076882,15.077315990227103,1060.87141603277,38037,1060.7994704643838,10174,68,605,195,90,R,E
4353,38039,,13.5,204.3100928,94.0,60594.0700416,40.715626,-4.077004,1060.0,18.1000003814697,20180406_LEVS_195_90_R_E,14.19504288634163,0.0,0.0,inf,237.3310444053396,32.66895559466039,0.8418033752464471,8.41803375246447,7.455605040987216,1060.0,38039,1060.3753461401097,10174,68,605,195,90,R,E
4354,38040,,13.4700004763335,222.299994092279,93.0,60605.8999231996,40.715531,-4.07709,1059.70000590772,18.1000003814697,20180406_LEVS_195_90_R_E,14.202609761369768,-0.2999940922800306,-2.112246251361466,14.202609761369768,236.7550117448554,33.24498825514459,0.8363341126516406,8.363341126516406,inf,1060.0,38039,1059.9696234009027,10175,68,605,195,90,R,E
